,id,month,day,hour,latitude,longitude,sea_surface_temp
6139,15493244,3,15,10.47,58.71,-32.38,5.5
4661,2488129,3,15,10.5,-38.62,-26.01,19.248426150121063
1693,10500812,3,15,11.0,43.0,-58.0,12.0
9398,9474132,3,15,11.9,-12.74,84.59,29.3
9984,13496215,3,15,12.0,-0.02,155.95,28.5
1098,1473896,3,15,12.33,-22.94,89.02,25.9
935,11486429,3,15,13.52,44.5,-63.4,1.9
7571,9493200,3,15,14.0,37.6,-25.5,17.9
993,5480834,3,15,14.83,41.1,-66.6,6.4
7478,3480723,3,15,15.55,25.8,128.1,20.9
88,3480348,3,15,16.0,19.7,-80.06,26.4
7271,2473399,3,15,17.67,28.3,-83.3,21.1
3731,3497459,3,15,19.0,29.0,-94.9,19.0
4728,3485961,3,15,19.0,42.9,9.5,14.5
9566,16518264,3,15,19.83,39.0,-76.4,19.248426150121063
7461,3474622,3,15,21.0,5.02,155.96,29.0
2651,15516091,3,15,22.0,4.86,137.28,29.2
6592,16488523,3,15,23.17,-60.39,-52.13,0.7
7131,11494396,3,15,23.17,2.81,91.25,29.4
1779,6472878,3,15,23.33,32.41,-59.1,20.1
1721,8508545,3,16,1.0,27.9,-93.6,22.5
8698,13518348,3,16,1.0,66.3,-18.2,19.248426150121063
1342,13542247,3,16,1.67,-3.77,95.8,28.2
9714,1526337,3,16,2.0,42.3,7.0,19.248426150121063
207,5519011,3,16,4.0,51.1,1.8,6.7
5092,16528228,3,16,4.35,30.7,-81.3,18.5
3974,12531011,3,16,5.0,30.65,-88.06,20.6
1328,4503982,3,16,5.8,20.04,157.74,27.3
7703,10533374,3,16,6.0,66.2,41.1,19.248426150121063
6800,4513617,3,16,8.0,-41.73,58.01,18.3
9692,515689,3,16,8.83,30.1,-87.6,19.4
4426,6509474,3,16,12.0,73.4,18.6,19.248426150121063
2740,15521086,3,16,12.08,18.82,126.17,26.8
2366,18551256,3,16,13.0,0.01,-35.01,27.5
9856,13538705,3,16,13.0,9.8,-104.2,28.0
7216,5502925,3,16,14.07,46.1,-124.7,8.5
4428,9520437,3,16,14.55,36.0,125.0,7.2
8392,6518256,3,16,15.0,54.8,-159.1,0.9
9605,10519219,3,16,15.0,70.7,23.3,5.2
3442,11524167,3,16,16.0,42.1,-83.1,19.248426150121063
6110,19524796,3,16,17.0,-24.26,69.13,26.2
469,13517676,3,16,18.5,-49.83,104.28,6.2
2824,14521664,3,16,18.93,19.67,-178.95,25.7
6374,19543506,3,16,21.0,37.25,-76.33,19.248426150121063
5561,12524393,3,16,21.67,27.2,-90.3,19.248426150121063
3286,6519139,3,16,23.0,53.63,-33.49,6.2
510,16582469,3,17,0.0,5.7,107.0,28.0
8383,12542744,3,17,1.83,-60.71,-67.64,3.1
3316,1558764,3,17,4.0,38.6,-125.6,10.9
648,11549955,3,17,4.93,21.93,122.76,25.6
4414,15552321,3,17,6.0,36.6,-74.8,19.248426150121063
2913,1529921,3,17,7.17,-38.99,1.36,16.2
2714,1550206,3,17,8.0,4.86,137.28,29.2
2798,7568740,3,17,10.0,51.0,-13.4,11.3
3341,7543879,3,17,10.5,38.89,-47.24,18.1
3503,1534300,3,17,11.0,-30.26,-30.53,24.6
5267,19577355,3,17,12.0,32.3,-80.4,19.248426150121063
869,16566280,3,17,13.97,41.91,-42.33,17.2
8665,4549782,3,17,14.0,52.6,3.9,7.5
1640,4538716,3,17,14.02,33.33,-76.13,24.7
9747,9566687,3,17,14.33,-41.11,132.47,15.1
1784,16565966,3,17,16.0,37.81,-122.33,19.248426150121063
8827,3557957,3,17,16.0,19.6,-96.4,19.248426150121063
8509,19559932,3,17,16.48,55.46,-29.77,6.7
1652,2532248,3,17,16.73,18.08,-36.81,23.4
1391,16583368,3,17,17.33,-33.62,-135.35,21.2
4725,12569790,3,17,18.0,-35.1,-55.2,19.248426150121063
9494,8549570,3,17,18.67,28.3,-83.3,22.2
9761,7536767,3,17,20.0,47.4,-124.7,8.2
6564,10542641,3,17,20.48,16.45,-17.4,20.1
5164,3554667,3,17,21.0,46.5,-84.37,19.248426150121063
9391,9543870,3,17,21.07,36.81,-121.79,19.248426150121063
195,5541495,3,17,22.0,-4.97,156.01,29.4
2895,13573607,3,17,22.0,45.21,-85.55,19.248426150121063
7042,4556219,3,17,22.67,-30.77,68.38,22.9
8173,14580041,3,17,23.0,45.73,-34.93,13.1
3138,19615753,3,18,0.0,5.09,-124.93,27.2
3302,5576450,3,18,0.1,46.9,-124.2,8.3
4571,17603395,3,18,0.5,41.23,-151.89,19.248426150121063
3832,19610470,3,18,0.93,36.2,-73.2,22.9
2725,17600272,3,18,1.0,60.6,3.7,3.7
4990,3589233,3,18,3.3,33.5,-117.8,13.0
2874,16594509,3,18,6.17,43.24,-172.16,19.248426150121063
4607,12583418,3,18,7.52,-6.07,179.47,29.0
3820,2573204,3,18,9.0,50.94,-26.91,10.9
1439,7599108,3,18,11.0,46.8,-71.2,19.248426150121063
1912,11579449,3,18,12.75,33.9,-118.6,12.5
2589,3588793,3,18,13.48,54.64,-20.29,10.1
7220,7586313,3,18,14.0,61.24,-149.89,19.248426150121063
8165,16607850,3,18,14.33,48.3,-123.2,19.248426150121063
6735,1574399,3,18,15.5,27.77,-66.72,21.4
529,7570502,3,18,15.57,12.0,128.96,28.1
3973,13599496,3,18,15.7,15.89,-123.54,23.1
1070,2590583,3,18,16.0,-33.71,58.38,22.5
1315,14604814,3,18,17.0,50.9,-136.1,5.7
5126,12607040,3,18,17.0,52.5,-5.9,19.248426150121063
3647,14586786,3,18,17.43,35.93,135.17,10.1
4744,15610605,3,18,19.0,29.8,-83.6,19.248426150121063
6701,5591321,3,18,19.0,46.2,-60.2,19.248426150121063
8372,3579317,3,18,19.0,57.7,0.7,19.248426150121063
380,573450,3,18,19.83,56.3,-148.0,19.248426150121063
4593,2573600,3,18,20.23,30.28,-78.71,24.8
6770,9589184,3,18,22.0,65.16,-26.94,6.3
6261,9615224,3,19,0.0,43.3,-124.4,19.248426150121063
5438,7624450,3,19,1.0,-4.98,-109.99,27.7
8188,14630666,3,19,3.0,-28.5,-47.36,26.0
6436,4629904,3,19,5.0,67.58,-164.07,19.248426150121063
2698,9613346,3,19,5.83,-72.89,-149.3,19.248426150121063
7106,14624551,3,19,6.0,-50.26,115.51,7.1
2738,10613764,3,19,6.85,-7.11,-103.08,26.9
3980,607849,3,19,7.0,62.7,1.1,7.8
6580,7616765,3,19,9.33,-47.45,116.52,9.1
2433,14614671,3,19,9.83,57.9,-154.3,19.248426150121063
226,14634962,3,19,10.0,45.72,-34.56,13.0
3080,15621008,3,19,10.17,14.89,-61.11,25.3
1321,615601,3,19,13.0,37.9,-123.5,9.8
2303,18646150,3,19,13.0,29.73,-93.87,22.3
6455,1597660,3,19,13.8,-22.1,-161.81,27.1
7435,16621515,3,19,14.0,52.29,-40.44,5.1
8027,15639052,3,19,14.0,18.5,-66.1,26.4
3209,16650753,3,19,15.0,18.22,-67.16,27.2
1692,6615805,3,19,16.0,-0.02,155.96,28.5
8632,4626126,3,19,16.0,45.65,-29.74,14.0
3405,3598429,3,19,18.82,8.03,155.85,28.8
8222,1615453,3,19,20.83,18.99,-57.23,25.7
2517,4608230,3,19,21.0,48.3,-122.8,19.248426150121063
2404,14642430,3,19,22.5,-55.23,-74.37,7.5
9129,594232,3,19,22.82,-34.92,-50.09,24.2
1527,13650224,3,20,0.87,-21.76,-119.74,27.6
2291,14662519,3,20,1.0,-15.39,-158.34,29.0
9381,16678945,3,20,1.0,52.9,1.6,19.248426150121063
2864,2639349,3,20,1.58,43.53,-1.61,12.6
8022,9644245,3,20,2.3,37.77,-57.89,18.7
8099,18662551,3,20,4.0,47.28,-88.53,19.248426150121063
4062,1642653,3,20,5.0,57.0,1.8,19.248426150121063
6181,12668251,3,20,6.0,60.6,1.6,19.248426150121063
7151,19670255,3,20,11.0,36.8,-122.5,11.1
9364,4661192,3,20,12.0,41.81,-71.4,9.1
1565,17681019,3,20,12.17,37.6,-76.3,19.248426150121063
5870,6661051,3,20,12.83,44.32,-8.31,12.5
9619,653538,3,20,13.83,21.7,-58.7,25.5
3000,18674116,3,20,15.0,54.2,-166.76,2.0
8733,8656139,3,20,15.0,48.4,-89.2,19.248426150121063
8915,14667945,3,20,15.83,54.13,-15.14,11.0
6748,13669332,3,20,16.67,-30.52,-125.07,23.5
2587,8653186,3,20,17.0,7.87,136.49,28.6
2085,16653290,3,20,18.32,18.71,147.08,25.3
3324,9648640,3,20,19.9,30.44,-55.41,20.6
3470,17661872,3,20,22.83,44.36,-8.43,12.5
9304,2634687,3,20,23.0,43.23,-86.34,19.248426150121063
27,6672469,3,21,0.0,37.51,-122.21,12.5
9791,3671174,3,21,2.0,65.8,-21.2,19.248426150121063
1806,4692073,3,21,4.0,53.3,1.0,19.248426150121063
3184,17714478,3,21,4.0,57.1,2.2,19.248426150121063
5544,9684094,3,21,4.0,40.14,-74.75,19.248426150121063
6675,6693799,3,21,5.83,44.6,-124.5,8.8
8309,3688933,3,21,6.0,2.07,146.95,28.8
8907,1681145,3,21,7.83,34.2,177.57,16.4
8905,13702392,3,21,11.0,39.53,-75.81,12.0
7493,13683924,3,21,11.17,43.41,4.16,12.3
1866,11680367,3,21,13.0,55.53,-10.06,10.7
5853,17717941,3,21,15.0,24.6,-81.1,19.248426150121063
9076,9675771,3,21,15.0,54.13,-29.0,6.9
8465,13702404,3,21,16.0,48.8,-126.0,7.4
3381,19713500,3,21,18.83,18.3,-64.8,19.248426150121063
8082,9691255,3,21,20.0,43.06,-70.83,19.248426150121063
8687,8674226,3,21,20.0,39.83,-22.2,14.8
6476,9674695,3,21,21.35,-11.39,174.78,29.8
1151,17700610,3,21,23.83,59.7,-143.4,5.1
5568,1710787,3,22,1.07,46.1,-124.7,8.7
9699,17736921,3,22,1.17,39.43,-30.8,16.3
5892,14736894,3,22,1.5,26.2,-97.1,20.3
839,10724239,3,22,3.67,36.26,-32.78,18.1
4066,701461,3,22,3.75,41.1,-72.7,9.6
3715,1696266,3,22,4.0,40.08,-74.87,19.248426150121063
3361,3723199,3,22,4.67,-49.49,126.0,9.7
1639,711516,3,22,4.83,42.6,-130.5,19.248426150121063
3620,3719466,3,22,5.17,-58.0,-58.59,19.248426150121063
3374,13721455,3,22,5.27,-60.19,-50.2,0.8
174,16721857,3,22,6.0,3.9,119.4,19.248426150121063
855,12726197,3,22,6.0,-8.7,74.6,29.6
947,9719373,3,22,6.0,46.49,-84.3,19.248426150121063
6720,14716898,3,22,6.0,12.87,-93.75,28.5
4865,16723366,3,22,6.23,-36.26,-137.13,19.4
4862,11706551,3,22,6.83,59.23,-140.35,4.9
4811,695807,3,22,9.0,-43.16,59.7,17.3
3419,7706512,3,22,11.33,30.18,-176.11,19.4
9746,19734057,3,22,11.67,-56.97,94.2,1.8
6582,13720225,3,22,14.0,26.4,-81.88,19.248426150121063
7036,4713143,3,22,15.0,36.27,-69.88,20.0
6840,1700534,3,22,19.18,20.22,-176.75,25.5
1977,3713282,3,22,21.17,-49.56,56.3,5.8
4106,5713643,3,22,22.0,38.33,-75.09,15.1
3072,6704014,3,22,22.7,36.6,-121.9,11.9
4801,12731641,3,22,23.0,-44.28,105.11,12.5
1756,11715406,3,22,23.17,-19.74,-37.21,27.7
6175,746198,3,23,1.0,33.7,-126.1,16.0
6893,8746354,3,23,3.17,46.57,-156.45,5.6
8508,9764039,3,23,3.83,28.5,-80.2,19.248426150121063
2020,18760149,3,23,4.3,21.0,-156.4,23.7
7677,2754234,3,23,4.83,78.83,-122.67,19.248426150121063
6543,15752254,3,23,6.68,33.66,175.94,17.5
2831,3748645,3,23,7.6,35.54,-65.17,20.4
342,4734412,3,23,8.27,4.23,-171.6,27.5
695,15767599,3,23,9.0,51.97,-26.67,10.4
2323,9765779,3,23,11.0,43.2,-79.2,19.248426150121063
7810,1745184,3,23,11.0,-6.04,-10.0,27.6
968,6739117,3,23,12.0,-69.58,-97.55,19.248426150121063
1899,8750236,3,23,12.0,-36.89,54.81,19.0
1247,12744459,3,23,12.2,-3.18,-106.18,28.0
6236,7740593,3,23,12.47,33.2,-117.4,13.1
214,4757835,3,23,14.0,41.54,-81.64,19.248426150121063
8803,17779571,3,23,14.0,-49.72,118.93,8.0
5061,12755705,3,23,14.83,25.8,-93.7,23.2
5582,13750791,3,23,16.83,40.76,-32.08,15.5
1602,5753623,3,23,17.4,25.19,-75.32,24.5
4460,16760607,3,23,19.53,-33.33,-9.01,22.9
4448,10747821,3,23,19.55,-33.11,-7.16,21.5
6585,7762746,3,23,20.0,59.5,1.5,19.248426150121063
9554,3751750,3,23,21.0,38.22,-76.04,19.248426150121063
1110,19758865,3,23,23.0,65.7,-24.8,19.248426150121063
9009,14774665,3,23,23.0,38.2,-123.3,9.6
6381,14745888,3,23,23.92,-27.92,-129.66,24.4
9430,19801324,3,24,0.0,58.3,0.7,19.248426150121063
445,2771319,3,24,0.72,20.8,-157.0,25.2
8346,14792737,3,24,1.0,32.57,-117.13,19.248426150121063
8488,14784824,3,24,1.05,83.43,-73.57,19.248426150121063
7283,19791929,3,24,3.0,30.65,-88.06,23.2
9523,4772026,3,24,3.0,47.7,-122.6,8.6
3801,7776270,3,24,3.5,-39.48,-24.6,19.248426150121063
4030,16789426,3,24,5.0,55.6,12.7,4.8
4521,17792423,3,24,5.83,15.0,-67.5,26.7
1734,13798106,3,24,7.0,24.4,-81.9,19.248426150121063
9089,4778926,3,24,8.0,11.47,-22.99,23.4
2043,6784788,3,24,10.0,61.2,1.6,19.248426150121063
2509,13801030,3,24,10.0,50.06,-48.02,3.8
5461,18788168,3,24,10.67,14.89,-61.11,25.6
7445,6767638,3,24,10.83,54.7,-15.47,10.4
7831,13785269,3,24,11.03,56.44,-160.18,19.248426150121063
4910,11783590,3,24,11.08,-7.01,-119.04,27.5
1661,7775582,3,24,11.28,-25.78,-136.65,26.0
3290,18794913,3,24,11.67,-34.0,-160.35,21.3
3038,6784235,3,24,12.0,57.0,1.8,19.248426150121063
8122,8798916,3,24,12.0,-34.8,-83.1,19.8
5414,12797826,3,24,12.17,-19.98,64.63,26.8
133,4772842,3,24,13.67,-37.93,-30.75,18.6
6352,6768063,3,24,13.67,-37.17,-119.6,18.5
2385,14806304,3,24,14.0,44.6,-124.1,19.248426150121063
9269,4791182,3,24,15.0,39.76,-28.18,16.0
1319,9770897,3,24,17.7,26.69,132.77,22.3
5738,7778417,3,24,18.0,39.0,-76.4,19.248426150121063
7177,3766902,3,24,18.0,-21.35,106.78,27.0
1586,17810984,3,24,19.0,7.99,-170.07,27.3
2422,5775799,3,24,19.0,59.7,-143.4,5.1
3228,14785763,3,24,20.0,-51.9,-58.4,19.248426150121063
8264,9800755,3,24,20.07,43.2,-70.4,8.2
9672,18810106,3,24,21.17,37.2,-66.9,20.6
6676,10787925,3,24,22.0,30.44,-88.01,19.248426150121063
1362,12776297,3,24,22.17,-48.66,78.54,6.9
4665,15782356,3,24,22.5,-48.7,28.35,7.1
2504,3825356,3,25,0.0,-16.9,-151.4,19.248426150121063
4144,18851294,3,25,1.0,29.26,-89.96,24.3
4204,17831287,3,25,2.0,-49.2,99.67,6.8
5865,4823537,3,25,2.0,29.2,-94.4,22.9
8544,16831133,3,25,3.0,44.25,-86.35,19.248426150121063
5940,19839100,3,25,5.55,30.25,-144.46,18.7
7309,16832575,3,25,6.0,-37.1,132.6,19.248426150121063
1069,5812664,3,25,7.0,25.6,-76.4,19.248426150121063
8587,5800564,3,25,7.0,43.67,7.3,13.7
7421,11810629,3,25,7.47,3.48,-110.43,27.3
8153,5823495,3,25,9.83,28.5,-80.2,19.248426150121063
3506,10827973,3,25,11.0,35.5,-6.3,15.4
5493,15825785,3,25,11.0,47.28,-88.53,19.248426150121063
6533,14816634,3,25,11.03,-21.93,-120.38,27.9
7225,4800992,3,25,11.18,14.4,-17.58,18.5
5808,15841070,3,25,12.0,62.7,4.8,5.9
478,9831735,3,25,15.0,30.67,-81.47,21.7
418,3811287,3,25,16.0,1.99,138.09,29.2
6763,5798842,3,25,16.0,-48.1,103.5,6.4
8338,18837962,3,25,16.0,46.5,-84.37,19.248426150121063
6171,10823838,3,25,17.0,-47.97,100.88,7.9
320,19835471,3,25,17.17,-57.91,-58.3,19.248426150121063
9664,15827652,3,25,18.0,28.43,-82.67,19.248426150121063
3734,12825899,3,25,18.75,25.72,-75.56,24.5
693,14817475,3,25,18.83,14.8,-51.0,19.248426150121063
5305,1815824,3,25,19.83,-29.53,-23.82,25.3
6707,3801126,3,25,20.33,-60.3,-49.47,-0.1
2472,4811466,3,25,21.0,36.35,129.78,11.9
8602,4807671,3,25,21.0,30.33,-87.83,19.248426150121063
9480,16846467,3,25,22.0,30.2,-88.1,19.248426150121063
1275,17839470,3,25,22.83,44.3,-67.3,19.248426150121063
5760,19837962,3,25,23.0,53.6,-131.1,6.6
1529,6853223,3,26,0.0,10.5,64.9,29.1
3617,9862930,3,26,0.0,53.6,-131.1,6.6
7734,6839990,3,26,1.33,28.3,-83.3,22.5
5928,1849705,3,26,2.0,29.1,-83.0,19.248426150121063
9940,17878796,3,26,2.0,21.1,-65.0,25.1
5695,2839053,3,26,3.0,37.9,-123.5,10.5
6595,11839834,3,26,3.67,-47.56,61.83,6.7
4358,13841059,3,26,4.0,3.98,89.58,29.5
5785,5846613,3,26,5.0,36.93,-76.01,19.248426150121063
5382,5854036,3,26,5.17,54.6,-17.02,10.3
3058,16852562,3,26,5.82,-28.28,-161.0,23.2
9824,18864450,3,26,6.0,53.3,-6.2,19.248426150121063
6584,16856328,3,26,6.67,36.93,-179.2,15.3
2147,12860333,3,26,6.78,30.75,-179.61,19.5
9060,16848296,3,26,6.98,35.21,-148.88,15.5
7676,8857412,3,26,8.67,-49.71,102.5,7.0
5635,11843952,3,26,11.0,10.7,-17.3,21.0
1680,10851476,3,26,12.33,-29.04,-109.49,23.8
7627,4846200,3,26,13.0,21.43,-157.79,24.0
9103,8845208,3,26,13.43,9.73,-93.86,28.1
9506,14870837,3,26,14.0,42.36,-87.81,19.248426150121063
372,11851077,3,26,15.0,23.1,-31.4,22.7
1754,4851947,3,26,15.0,48.1,-122.7,7.5
2841,3846641,3,26,15.0,34.6,-76.5,19.248426150121063
4786,15868472,3,26,15.0,45.6,-8.0,19.248426150121063
3488,14850106,3,26,16.0,49.15,-17.82,12.2
5683,9845495,3,26,17.0,-16.07,55.0,19.248426150121063
8765,4858555,3,26,18.0,61.0,-6.8,9.7
6648,11859054,3,26,19.33,22.4,-67.39,25.3
7684,18881935,3,26,20.0,18.48,-66.7,19.248426150121063
4022,15860429,3,26,20.38,35.08,-64.19,20.1
9914,6858773,3,26,21.0,46.8,-71.2,19.248426150121063
2401,6860220,3,26,22.87,44.71,-83.27,19.248426150121063
3635,878720,3,27,2.07,46.1,-124.7,8.7
5830,5871986,3,27,4.77,28.51,157.65,19.3
5158,7879509,3,27,5.5,-25.23,-33.02,26.3
3992,11885548,3,27,6.77,-33.69,28.58,24.8
7560,17891514,3,27,7.17,38.19,-52.76,18.3
5134,12876424,3,27,8.0,41.59,-45.58,15.9
4880,880147,3,27,9.0,61.75,-7.16,7.8
6233,19884749,3,27,11.0,48.65,-35.07,19.248426150121063
7272,4892318,3,27,12.5,-54.9,82.66,2.8
8657,3867502,3,27,13.1,35.27,-66.56,19.8
5801,17888629,3,27,14.17,-16.1,-125.84,28.0
6985,2868646,3,27,16.0,14.98,89.92,29.3
1791,12896078,3,27,18.0,-34.18,30.09,25.0
4682,6881709,3,27,18.0,-13.5,-176.1,29.0
6696,3873706,3,27,18.0,54.23,-166.58,2.2
7857,6869931,3,27,18.0,1.58,90.08,30.2
5390,4866633,3,27,18.23,24.91,-149.15,21.9
4844,19910887,3,27,20.5,-33.16,-18.44,23.8
1601,8872120,3,27,21.0,19.3,166.6,26.8
6726,9889056,3,27,22.0,45.9,-125.8,7.9
6599,12880179,3,27,22.17,48.72,-3.96,11.1
4162,19910652,3,27,22.33,28.3,-83.3,23.3
2306,17912714,3,27,23.17,47.37,-159.01,5.5
463,16930816,3,28,0.0,-64.7,-60.6,-1.6
4500,11910818,3,28,1.0,42.1,-86.49,19.248426150121063
6827,18920225,3,28,1.0,26.13,-81.81,24.7
8416,908127,3,28,2.0,28.9,-89.4,19.248426150121063
9650,9909596,3,28,2.0,-34.64,8.77,20.6
7031,17928465,3,28,2.07,34.3,-119.8,12.8
4042,9924831,3,28,4.0,61.1,-146.7,19.248426150121063
1513,19931574,3,28,6.0,46.1,-60.2,19.248426150121063
7234,9914470,3,28,6.0,30.6,122.0,19.248426150121063
9816,10925812,3,28,6.0,27.98,-82.83,24.4
1233,888530,3,28,9.6,22.64,153.97,24.7
936,5920430,3,28,10.0,-42.9,147.3,19.248426150121063
2818,15921892,3,28,10.0,-2.01,155.99,29.2
8154,19926774,3,28,11.0,41.81,-71.4,8.0
6516,17941238,3,28,12.0,58.4,0.2,19.248426150121063
3086,19935343,3,28,12.17,-49.72,114.17,6.2
3829,16914031,3,28,12.92,15.52,124.95,27.4
6838,18943693,3,28,13.0,-44.94,107.14,12.5
4240,17917692,3,28,13.67,10.83,-49.52,26.4
9247,19942149,3,28,14.0,29.45,-91.34,19.4
8520,3909050,3,28,15.0,32.4,-64.7,21.1
944,5901650,3,28,15.08,43.53,-1.61,14.1
1614,19941266,3,28,15.78,-5.91,177.63,28.6
3501,3912251,3,28,17.0,38.11,-16.38,16.2
5123,904302,3,28,17.17,18.5,-66.1,19.248426150121063
3701,5916999,3,28,18.0,50.62,-173.96,3.1
3515,18935119,3,28,19.83,34.33,-21.36,18.9
4054,6910851,3,28,21.0,60.6,1.6,19.248426150121063
6219,8908230,3,28,21.12,-61.4,-52.6,0.3
2349,5900691,3,28,23.97,-59.75,-52.15,1.5
6132,11938574,3,29,2.0,-34.39,79.03,19.3
9386,11955826,3,29,2.0,1.95,130.18,29.2
4704,3951124,3,29,5.0,40.8,7.2,15.7
7898,1950244,3,29,6.0,26.7,-80.0,19.248426150121063
2616,2943546,3,29,9.0,48.3,-122.8,19.248426150121063
6162,12941781,3,29,9.8,-40.85,-28.13,16.8
1888,10941823,3,29,11.0,46.9,-4.6,12.9
5002,17959185,3,29,12.83,-32.75,90.43,21.2
8466,6945527,3,29,14.0,53.5,-3.1,19.248426150121063
6670,6929149,3,29,14.5,-37.46,177.62,21.5
8552,1930799,3,29,14.67,41.52,-24.07,15.1
1750,15949485,3,29,15.0,29.45,-91.34,20.1
2968,13967199,3,29,15.0,-48.23,144.93,10.8
7531,12939793,3,29,18.27,23.82,-71.28,24.4
4161,16952967,3,29,21.4,18.94,168.47,26.6
493,3941007,3,29,22.17,46.09,-155.77,5.4
389,1964329,3,30,1.33,45.55,-163.09,7.2
3323,8977509,3,30,3.0,55.66,-14.25,10.9
9847,7965351,3,30,6.0,17.56,-107.0,26.7
4019,16983743,3,30,6.18,-46.23,-32.89,12.1
1650,13978559,3,30,7.35,30.7,-81.3,20.2
3860,8974888,3,30,8.0,38.91,-123.71,10.3
5905,5974535,3,30,12.0,27.7,-92.4,24.2
9863,11989340,3,30,12.0,39.31,-75.38,11.4
8136,16001566,3,30,14.0,60.5,-145.7,19.248426150121063
9477,970392,3,30,19.0,29.05,-90.53,19.248426150121063
4254,5983078,3,30,19.5,27.9,-94.0,22.5
2162,11988322,3,30,19.83,25.9,-89.7,25.0
4465,9986436,3,30,20.0,-25.19,56.16,26.2
7128,16005769,3,30,20.17,36.59,-59.98,19.3
9822,9989438,3,30,21.0,68.4,16.5,3.7
3824,2955980,3,30,22.8,21.0,-156.4,23.3
323,1983140,3,30,23.0,18.46,-67.16,26.2
3904,20029574,3,31,0.0,28.93,-95.3,21.7
4053,7000497,3,31,0.0,19.2,-96.1,19.248426150121063
9827,988876,3,31,1.0,-59.7,-73.92,4.8
5034,14009113,3,31,1.37,36.9,-75.7,11.9
3825,16023917,3,31,2.0,5.0,-110.09,28.2
5190,10013604,3,31,2.83,-44.18,55.07,11.7
4429,12011944,3,31,3.0,20.54,155.62,19.248426150121063
8253,9997108,3,31,3.0,-19.64,109.89,28.6
1533,20028828,3,31,5.0,21.1,121.0,28.0
9266,10007516,3,31,5.0,57.9,0.0,19.248426150121063
182,13007599,3,31,6.0,72.6,22.55,5.7
2010,19019940,3,31,6.0,51.4,-7.9,19.248426150121063
5465,9007762,3,31,8.0,-3.98,80.51,29.8
6275,3003731,3,31,9.33,-40.6,134.45,16.3
24,12013579,3,31,13.0,47.1,-86.4,3.3
1841,1989035,3,31,13.0,-47.97,144.82,11.4
1892,6992547,3,31,13.57,55.97,-19.99,10.3
111,10996703,3,31,14.17,69.56,4.0,5.6
5435,3002648,3,31,15.0,44.2,-124.6,9.1
4832,4998111,3,31,15.48,34.92,-167.76,16.1
5064,4989344,3,31,16.17,25.67,-162.37,22.7
1171,5990508,3,31,16.27,49.39,-35.22,8.1
3250,1988067,3,31,17.0,47.2,-87.2,19.248426150121063
2507,6993222,3,31,18.8,23.51,143.4,22.4
4104,13017908,3,31,18.83,29.2,-94.4,19.248426150121063
8485,18022116,3,31,19.0,57.7,0.7,19.248426150121063
7742,12005144,3,31,19.33,33.4,-119.5,13.2
9890,19013207,3,31,20.67,37.8,-122.6,11.6
2259,20016568,3,31,21.17,-33.63,-95.5,19.3
8777,12014716,3,31,23.33,40.24,-33.16,16.0
4684,16012520,3,31,23.83,32.5,-79.1,21.3
269,11026087,4,1,0.2,-36.33,-137.11,19.0
8595,18055383,4,1,2.83,28.9,-78.5,22.7
1653,7018091,4,1,4.5,-39.64,-23.35,19.248426150121063
7712,18047316,4,1,5.5,42.92,5.73,14.4
9182,11046078,4,1,7.0,55.8,-6.1,19.248426150121063
8367,15034219,4,1,7.75,-36.32,-137.15,18.8
5698,6017638,4,1,7.82,36.23,-171.21,15.2
7522,10022128,4,1,10.13,13.69,-18.21,20.8
2070,5020986,4,1,11.83,37.2,-76.8,19.248426150121063
7786,14022234,4,1,12.15,16.32,-17.88,20.4
198,19032494,4,1,13.0,57.9,0.0,19.248426150121063
5737,348,4,1,13.0,12.0,90.0,29.1
4709,4037623,4,1,14.67,18.3,-64.8,19.248426150121063
7956,11019191,4,1,15.0,50.2,-27.1,19.248426150121063
6667,8025064,4,1,15.83,34.7,-72.7,19.248426150121063
6178,10039474,4,1,16.0,-34.94,76.98,20.7
8013,15043546,4,1,16.0,57.9,0.0,19.248426150121063
1847,4007171,4,1,17.0,53.79,-35.15,6.4
5608,6018129,4,1,17.2,32.7,-117.4,13.6
4637,8035475,4,1,17.27,19.8,-155.0,23.2
4442,5312,4,1,17.5,43.84,9.7,15.8
591,12039818,4,1,18.47,13.92,-179.99,26.3
5637,6025485,4,1,19.0,-42.9,147.3,19.248426150121063
6809,3037160,4,1,23.0,54.67,-33.7,6.6
9068,2013986,4,1,23.0,-41.2,146.4,18.0
5759,13053920,4,2,1.0,55.8,-5.5,19.248426150121063
5059,15069373,4,2,2.0,28.8,-86.0,24.4
4582,3049342,4,2,4.5,40.16,-43.61,16.5
2906,13080604,4,2,9.0,58.0,-0.3,19.248426150121063
4631,1057725,4,2,9.33,-24.95,-178.88,26.0
9840,11068182,4,2,10.0,50.02,-143.6,4.7
6189,17070463,4,2,10.5,44.12,164.16,4.0
1765,1046837,4,2,11.0,43.08,-79.01,19.248426150121063
5236,7052688,4,2,11.0,-39.82,110.15,15.1
6566,7057398,4,2,11.18,28.31,-147.65,19.7
1178,18074198,4,2,11.5,44.0,9.34,15.4
8877,2066137,4,2,12.0,49.3,-123.1,19.248426150121063
9312,13060032,4,2,12.33,36.34,-66.65,19.3
4894,8051634,4,2,12.95,42.52,-135.25,9.8
3476,5040626,4,2,14.17,-4.16,94.66,19.248426150121063
4742,8067352,4,2,15.17,43.63,7.23,14.8
