,id,month,day,hour,latitude,longitude,sea_surface_temp
7208,5218120.0,2.0,7.0,14.83,16.3,-63.5,26.3
9711,19251333.0,2.0,7.0,15.0,-34.95,103.45,19.2
2056,13216936.0,2.0,7.0,15.67,21.65,122.94,25.3
2748,17226939.0,2.0,7.0,15.82,40.8,-42.94,16.4
8332,18232940.0,2.0,7.0,16.17,-52.75,-167.14,11.0
9088,15221343.0,2.0,7.0,16.2,40.8,-124.3,10.6
6125,9229537.0,2.0,7.0,17.68,-15.81,-107.36,25.3
8459,18237242.0,2.0,7.0,18.57,-63.16,-51.87,-0.3
2908,9225336.0,2.0,7.0,19.0,39.54,-74.46,17.171789221747016
6268,1221475.0,2.0,7.0,20.0,28.19,-82.79,21.9
8212,18239648.0,2.0,7.0,20.0,41.52,-70.67,17.176447557489137
4623,2206487.0,2.0,7.0,21.67,-54.5,64.66,3.1
1191,3219204.0,2.0,7.0,22.0,4.04,-22.99,27.5
9839,14237064.0,2.0,7.0,22.0,53.6,0.7,17.172761020048096
7344,13218426.0,2.0,7.0,22.6,26.25,156.75,21.0
7914,3245440.0,2.0,8.0,0.03,-26.4,-157.51,25.1
5471,4254505.0,2.0,8.0,0.87,44.26,-83.44,17.184273731076402
2815,18286239.0,2.0,8.0,1.0,36.67,-44.28,19.0
3409,4269206.0,2.0,8.0,1.0,-8.9,130.5,28.8
6623,5264641.0,2.0,8.0,1.83,27.5,-71.5,17.197390383945393
5288,7261170.0,2.0,8.0,2.0,4.98,-179.92,28.1
6235,15261583.0,2.0,8.0,2.0,64.1,-22.9,17.208016709107238
7896,14280402.0,2.0,8.0,2.0,36.61,-121.89,11.9
9533,239440.0,2.0,8.0,2.17,1.42,72.74,26.7
5640,17277005.0,2.0,8.0,3.0,53.4,1.7,17.21208276020713
5981,13255855.0,2.0,8.0,3.75,33.9,-118.6,14.6
5246,261778.0,2.0,8.0,5.83,19.8,-84.8,26.5
9935,10267403.0,2.0,8.0,9.0,37.54,-76.02,17.218551592067193
4366,9266370.0,2.0,8.0,10.0,43.2,-36.85,15.6
6351,12263042.0,2.0,8.0,10.0,42.35,-79.6,17.216986261707362
6177,15261118.0,2.0,8.0,10.33,15.39,-18.76,20.2
5579,17271715.0,2.0,8.0,10.67,-28.94,-123.29,23.3
8832,256706.0,2.0,8.0,11.0,51.73,-42.22,6.5
8710,6262137.0,2.0,8.0,11.83,30.1,-87.6,18.4
2497,16270244.0,2.0,8.0,12.0,48.1,-122.7,17.216535881489047
3160,10271122.0,2.0,8.0,12.0,-2.7,7.7,31.0
9135,8246058.0,2.0,8.0,15.0,38.11,2.56,14.6
387,5266980.0,2.0,8.0,16.67,-4.5,98.82,28.8
2626,14267135.0,2.0,8.0,17.73,-10.9,-161.89,28.5
4573,4247162.0,2.0,8.0,20.0,41.55,-13.25,14.2
4875,3254937.0,2.0,8.0,20.0,14.9,-74.9,26.4
7854,247167.0,2.0,8.0,21.0,45.21,-85.55,17.254968754061768
3220,248788.0,2.0,8.0,22.0,30.4,-81.5,17.5
685,19268478.0,2.0,8.0,23.0,34.21,-77.8,13.4
1989,7240621.0,2.0,8.0,23.35,34.1,-77.7,12.6
2745,17265088.0,2.0,8.0,23.4,-62.89,-52.32,-0.3
305,15257252.0,2.0,8.0,23.67,41.28,175.58,9.8
4800,16261301.0,2.0,8.0,23.83,30.27,156.58,19.1
5125,4287704.0,2.0,9.0,0.83,-41.47,129.62,14.6
7738,15290076.0,2.0,9.0,1.67,-12.18,47.77,28.9
9151,1272625.0,2.0,9.0,2.88,18.45,-179.3,26.2
5186,10283147.0,2.0,9.0,3.0,57.12,-29.95,7.0
7889,6274434.0,2.0,9.0,7.0,2.02,164.98,28.4
9126,16295624.0,2.0,9.0,8.0,1.58,90.08,30.1
6345,15300166.0,2.0,9.0,8.33,-30.3,85.23,22.4
30,1268840.0,2.0,9.0,9.83,31.1,132.16,20.5
2059,13284726.0,2.0,9.0,10.0,18.09,-67.94,25.8
3214,17322577.0,2.0,9.0,10.0,48.7,-2.2,8.2
8916,13289981.0,2.0,9.0,10.5,-33.19,-101.54,21.5
3176,16293156.0,2.0,9.0,11.0,28.19,-82.79,19.1
3230,8301236.0,2.0,9.0,11.83,30.66,-121.44,18.0
1556,17297384.0,2.0,9.0,12.95,-11.1,6.66,25.8
8046,3285966.0,2.0,9.0,13.0,26.09,-80.11,17.27699370712528
1031,19299788.0,2.0,9.0,14.0,25.08,-80.73,22.0
3189,281986.0,2.0,9.0,14.0,2.08,146.95,29.5
1884,7294817.0,2.0,9.0,16.67,33.24,-170.82,16.6
6433,17300967.0,2.0,9.0,17.0,49.7,-0.4,9.7
9155,1292779.0,2.0,9.0,17.0,-31.57,-49.87,25.1
6783,6290486.0,2.0,9.0,20.83,40.5,-69.2,7.5
404,18324733.0,2.0,9.0,21.33,18.3,-64.8,17.28326748529776
5122,16294903.0,2.0,9.0,21.6,33.2,-117.5,15.3
3208,13313103.0,2.0,9.0,22.0,53.8,8.8,-0.2
110,11289351.0,2.0,9.0,23.0,59.4,-153.4,17.265192708166285
2477,15297896.0,2.0,9.0,23.05,32.93,-33.03,19.9
1714,6323347.0,2.0,10.0,0.0,16.3,-62.6,26.4
1214,7336481.0,2.0,10.0,2.0,8.05,-110.15,17.276090499447463
7249,1326401.0,2.0,10.0,2.0,48.11,-122.76,7.4
5261,17348066.0,2.0,10.0,4.0,21.3,-158.1,23.9
5736,19334740.0,2.0,10.0,7.38,23.31,-140.18,21.1
5054,9328784.0,2.0,10.0,7.87,44.71,-83.27,17.276617924264492
1010,16354191.0,2.0,10.0,8.0,-22.53,66.53,27.7
6622,2313256.0,2.0,10.0,9.0,7.99,-179.91,27.6
2579,19337099.0,2.0,10.0,9.17,33.42,-53.21,19.3
1136,12334962.0,2.0,10.0,10.0,51.4,-7.9,17.297546367488025
6525,16351110.0,2.0,10.0,10.0,41.81,-71.4,5.7
6644,3312404.0,2.0,10.0,10.4,-32.92,-46.79,23.9
9138,15336772.0,2.0,10.0,11.5,-33.4,130.67,19.9
1863,14343435.0,2.0,10.0,12.83,59.7,-143.4,17.295355306038886
6153,19339283.0,2.0,10.0,13.83,-28.39,-101.13,24.4
7365,7324304.0,2.0,10.0,16.17,21.81,-45.0,23.9
4530,11332055.0,2.0,10.0,16.57,-35.3,34.5,24.2
1833,5304606.0,2.0,10.0,16.62,-32.68,-42.97,23.8
7185,11331824.0,2.0,10.0,16.83,58.0,-150.0,17.320075979489978
8571,9326502.0,2.0,10.0,17.0,-49.7,70.4,6.0
7737,10338837.0,2.0,10.0,17.83,34.7,-72.7,20.0
3062,16327698.0,2.0,10.0,18.0,-6.7,104.8,17.312221295890907
3880,10321186.0,2.0,10.0,18.17,36.51,-62.21,20.1
232,18348509.0,2.0,10.0,19.0,47.0,155.1,17.314751040631474
7828,8331891.0,2.0,10.0,19.0,2.03,-110.04,26.9
4612,2317056.0,2.0,10.0,20.0,64.5,-165.43,17.32343333135554
6981,1317415.0,2.0,10.0,20.0,43.01,-82.42,17.32343333135554
429,12357314.0,2.0,11.0,0.17,-34.09,77.82,21.2
4017,2357542.0,2.0,11.0,0.83,60.2,-146.8,17.326935198264888
7389,10347691.0,2.0,11.0,1.93,23.67,-54.64,24.2
2671,12372417.0,2.0,11.0,2.0,10.52,94.02,17.333132731900356
2384,8348787.0,2.0,11.0,2.17,36.9,-55.41,18.9
2828,7368553.0,2.0,11.0,3.0,-2.01,155.98,29.9
7498,17371901.0,2.0,11.0,3.0,73.3,30.2,5.1
3345,8368086.0,2.0,11.0,4.0,34.1,-77.7,12.4
5124,4337784.0,2.0,11.0,4.17,33.5,-72.59,20.2
9669,13374272.0,2.0,11.0,7.0,8.05,-110.15,17.332984154627262
7355,6342772.0,2.0,11.0,8.95,-63.36,-51.98,-1.4
4145,3348327.0,2.0,11.0,10.0,44.0,8.5,17.316213354130728
5517,12373192.0,2.0,11.0,10.0,2.04,-110.03,17.316213354130728
2379,11364421.0,2.0,11.0,10.37,30.7,-81.3,15.6
5470,11369584.0,2.0,11.0,11.83,37.6,-64.3,19.9
8486,13359780.0,2.0,11.0,15.0,-33.89,78.45,21.4
9988,16382955.0,2.0,11.0,15.83,38.73,-25.63,16.4
2087,2343587.0,2.0,11.0,17.58,42.49,3.17,10.0
5152,10349643.0,2.0,11.0,18.45,25.31,124.56,23.8
1654,14371765.0,2.0,11.0,19.17,-37.24,50.92,20.2
3909,7345858.0,2.0,11.0,19.38,32.7,-117.4,15.5
4181,1339796.0,2.0,11.0,19.82,30.09,157.04,19.4
5623,18389069.0,2.0,11.0,20.83,28.8,-86.0,20.5
8873,383319.0,2.0,12.0,2.0,58.4,0.3,17.324661420081743
7674,17401232.0,2.0,12.0,2.23,-7.87,-172.15,28.6
1862,15386514.0,2.0,12.0,3.0,54.0,8.1,2.4
1373,15391893.0,2.0,12.0,4.0,-7.98,-124.99,26.5
5954,1394562.0,2.0,12.0,5.0,28.6,-79.6,26.0
1709,17402985.0,2.0,12.0,5.33,-35.73,57.72,20.4
5636,2365724.0,2.0,12.0,5.5,-26.69,-155.45,24.6
431,10407954.0,2.0,12.0,6.0,35.1,130.4,14.7
2103,9393215.0,2.0,12.0,6.0,44.5,-63.4,2.2
6094,17395756.0,2.0,12.0,6.67,-46.28,-147.55,14.9
4446,17402503.0,2.0,12.0,8.0,51.65,-39.96,7.2
8161,13410706.0,2.0,12.0,8.17,-29.4,-25.86,25.4
8975,19414933.0,2.0,12.0,10.0,-29.8,12.5,17.326702370457824
2522,19401677.0,2.0,12.0,13.0,38.87,-77.02,5.2
7471,14393896.0,2.0,12.0,13.0,50.8,-45.78,5.9
3253,5368763.0,2.0,12.0,16.0,-34.43,-18.59,22.6
2308,2382220.0,2.0,12.0,17.0,37.6,10.3,14.0
3452,386646.0,2.0,12.0,17.0,-2.01,155.98,29.2
1264,13382725.0,2.0,12.0,17.03,31.57,179.19,18.6
8619,6393706.0,2.0,12.0,19.83,29.2,-88.2,17.319332845873546
6505,6378149.0,2.0,12.0,20.06,32.67,-9.72,16.2
782,5395932.0,2.0,12.0,21.0,48.8,-126.0,7.8
6862,6371647.0,2.0,12.0,23.0,5.04,146.96,29.5
7207,10393062.0,2.0,12.0,23.0,28.45,-96.4,13.8
1506,2421272.0,2.0,13.0,0.0,11.48,-37.98,25.3
8323,19431729.0,2.0,13.0,0.83,43.28,159.45,3.8
7276,6408028.0,2.0,13.0,2.08,43.53,-1.61,11.1
5404,5407421.0,2.0,13.0,2.83,10.54,56.55,25.7
1083,14437532.0,2.0,13.0,3.0,37.61,-75.69,3.0
3307,16452046.0,2.0,13.0,4.0,38.9,-76.4,4.6
3549,16441970.0,2.0,13.0,4.0,26.2,-97.1,16.4
9782,1415288.0,2.0,13.0,4.0,26.09,-80.11,17.290615034404055
9969,1426194.0,2.0,13.0,5.0,38.33,-75.09,5.5
6577,10438586.0,2.0,13.0,6.0,24.8,-80.9,18.0
8314,11441607.0,2.0,13.0,6.0,5.8,1.7,17.28108689161058
9167,16452627.0,2.0,13.0,8.0,42.1,6.8,12.6
1028,12439507.0,2.0,13.0,9.0,49.7,-0.5,9.4
973,13430045.0,2.0,13.0,11.0,30.65,-88.06,14.1
4057,15441248.0,2.0,13.0,12.17,-35.41,-135.29,20.8
9472,4405573.0,2.0,13.0,12.58,18.4,-67.3,17.27062084061191
7688,14440493.0,2.0,13.0,12.72,-62.41,-53.22,-0.2
8074,14421854.0,2.0,13.0,14.33,-55.27,-31.43,1.5
6326,19451932.0,2.0,13.0,14.5,28.2,-89.2,17.242233785376023
3233,2424733.0,2.0,13.0,15.0,18.5,-66.1,26.5
6494,8422319.0,2.0,13.0,15.0,-33.9,18.4,17.250126169190708
65,1416665.0,2.0,13.0,15.58,43.53,-1.61,11.0
962,9437082.0,2.0,13.0,17.0,29.52,-94.51,11.2
3613,12441437.0,2.0,13.0,18.0,29.8,-81.3,15.2
5277,4417411.0,2.0,13.0,19.0,56.4,2.0,17.237933834010104
1512,1403748.0,2.0,13.0,19.23,-6.77,168.68,28.5
9873,19452012.0,2.0,13.0,21.33,-30.91,-110.46,24.0
3815,15442415.0,2.0,13.0,21.83,-46.37,-42.12,15.0
1681,2423085.0,2.0,13.0,22.0,33.72,-118.27,14.9
3056,17440326.0,2.0,13.0,22.83,24.3,-162.1,24.0
6047,9439684.0,2.0,13.0,23.0,51.6,-5.1,8.6
8217,15438322.0,2.0,13.0,23.15,-46.73,-24.29,9.3
2151,5411423.0,2.0,13.0,23.17,38.85,179.33,10.6
4896,12419823.0,2.0,13.0,23.85,4.76,149.98,29.2
532,16435800.0,2.0,13.0,23.92,17.41,123.63,27.3
8695,11465563.0,2.0,14.0,0.0,38.4,-77.0,17.25394449197298
2700,2460393.0,2.0,14.0,1.0,30.05,-90.37,11.0
1807,6452069.0,2.0,14.0,3.0,56.3,2.2,17.248689076433504
8742,19488523.0,2.0,14.0,4.0,36.98,-76.32,17.248689076433504
2380,1443292.0,2.0,14.0,5.0,28.41,-96.71,17.248689076433504
1563,2435997.0,2.0,14.0,6.4,35.15,-33.27,18.0
455,4448846.0,2.0,14.0,7.0,55.06,-162.33,17.249318315062958
6775,13464965.0,2.0,14.0,8.0,54.0,8.1,2.2
3590,5458195.0,2.0,14.0,9.0,-20.79,-162.72,27.0
8089,9447555.0,2.0,14.0,9.0,47.98,-23.54,12.1
8478,11465712.0,2.0,14.0,9.07,43.2,-70.4,5.2
3448,6449872.0,2.0,14.0,12.0,-35.44,-136.1,20.8
2237,15458912.0,2.0,14.0,12.35,-62.92,-53.2,-0.4
7291,15471776.0,2.0,14.0,13.0,2.04,-110.03,17.2188471161534
5777,10464929.0,2.0,14.0,13.33,37.2,-76.8,17.2188471161534
2102,19470260.0,2.0,14.0,14.0,16.51,88.03,17.2188471161534
7948,14465080.0,2.0,14.0,14.5,-46.17,153.29,17.2188471161534
7891,10442921.0,2.0,14.0,15.0,47.18,-88.24,17.2188471161534
1330,5437739.0,2.0,14.0,15.15,5.73,173.3,28.0
8035,11457619.0,2.0,14.0,16.0,-6.05,-10.0,26.5
4751,2433488.0,2.0,14.0,18.0,3.1,-8.1,28.0
8498,3433950.0,2.0,14.0,18.0,-2.3,-44.2,28.0
8636,9459708.0,2.0,14.0,18.0,66.26,-26.04,6.8
3108,11452818.0,2.0,14.0,19.0,38.0,-76.3,5.3
8691,2464063.0,2.0,14.0,20.5,27.6,-92.5,17.23476041425825
8017,13461152.0,2.0,14.0,20.65,37.9,-123.5,11.1
9978,10465633.0,2.0,14.0,21.0,-8.0,80.48,29.1
7432,5453142.0,2.0,14.0,22.0,-6.03,-9.99,26.2
1870,15460147.0,2.0,14.0,22.67,33.78,-68.89,19.7
6371,13448914.0,2.0,14.0,22.87,36.3,-75.6,8.7
9242,14458257.0,2.0,14.0,23.17,35.2,-40.31,18.8
6686,9491844.0,2.0,15.0,0.0,42.9,-82.4,0.4
4133,6492043.0,2.0,15.0,0.83,-37.08,-102.99,17.229315067619062
8452,6490325.0,2.0,15.0,1.0,38.92,-29.3,16.3
8607,10491478.0,2.0,15.0,2.83,14.9,-74.9,26.5
856,2469893.0,2.0,15.0,5.0,50.9,-136.1,6.3
6167,2485587.0,2.0,15.0,5.0,38.65,-21.21,15.9
8328,6476323.0,2.0,15.0,5.5,56.26,-168.61,17.22611730413296
4400,14508836.0,2.0,15.0,6.03,41.0,-71.1,8.4
5021,18503782.0,2.0,15.0,7.0,50.13,-41.79,13.6
5810,18521622.0,2.0,15.0,7.0,32.37,-64.7,18.6
698,2472462.0,2.0,15.0,8.0,31.5,121.4,17.21710318540847
5681,2493105.0,2.0,15.0,9.0,54.0,0.9,17.21710318540847
4616,18504960.0,2.0,15.0,10.0,36.98,-76.32,17.21710318540847
2523,465344.0,2.0,15.0,12.42,13.38,128.91,27.7
1017,8497051.0,2.0,15.0,14.0,41.73,-87.54,17.22560512929703
6959,17519856.0,2.0,15.0,16.0,36.82,-121.74,17.22560512929703
7030,4491032.0,2.0,15.0,16.67,-27.99,-5.86,24.4
7864,12483218.0,2.0,15.0,16.83,37.8,-122.8,17.23140965589145
4550,10498502.0,2.0,15.0,19.0,48.55,-123.01,7.3
7460,4491753.0,2.0,15.0,20.0,25.03,-80.68,22.0
3283,16517002.0,2.0,15.0,20.5,27.9,-93.6,20.9
3928,7503089.0,2.0,15.0,23.25,28.2,-89.2,17.230204632530423
6034,10535120.0,2.0,16.0,2.5,-43.11,70.66,15.0
217,16533869.0,2.0,16.0,3.83,28.8,-86.0,17.228408976626614
5344,6514802.0,2.0,16.0,6.0,29.17,-90.58,17.228408976626614
6432,1515514.0,2.0,16.0,6.0,30.06,-84.29,17.22840897662661
804,16524995.0,2.0,16.0,7.17,-37.82,-150.53,19.2
9958,19550457.0,2.0,16.0,7.5,5.72,4.83,28.4
1463,16522220.0,2.0,16.0,8.0,87.15,-174.65,17.238948817883024
6006,16524878.0,2.0,16.0,8.7,36.26,-168.47,14.3
5170,18531585.0,2.0,16.0,10.0,-15.49,66.61,29.6
7758,10538326.0,2.0,16.0,11.0,-40.97,70.38,16.5
5041,497056.0,2.0,16.0,11.83,-70.47,-135.1,17.245889787944055
3271,9535925.0,2.0,16.0,12.47,43.44,-143.35,9.2
7729,19546736.0,2.0,16.0,18.0,47.5,163.9,-1.0
4787,502174.0,2.0,16.0,19.0,-52.5,91.49,6.0
720,18539222.0,2.0,16.0,20.0,60.4,3.2,6.8
7354,6526397.0,2.0,16.0,20.17,19.44,124.6,25.8
8890,19543361.0,2.0,16.0,20.28,36.8,-122.0,11.5
5871,19538659.0,2.0,16.0,21.0,39.09,-75.44,17.209979343804417
6723,510161.0,2.0,16.0,21.0,29.8,-81.3,16.5
3531,12517318.0,2.0,16.0,21.83,-58.77,-55.57,3.0
3266,2547290.0,2.0,17.0,0.0,53.3,-5.6,17.19814749710528
549,3546376.0,2.0,17.0,0.67,-47.51,21.83,6.9
3653,19589529.0,2.0,17.0,1.0,44.02,-83.54,17.18999377778849
4615,10563228.0,2.0,17.0,1.62,-62.19,-53.29,-0.3
6912,5564395.0,2.0,17.0,1.83,39.2,-124.0,17.176167695750713
4485,9546288.0,2.0,17.0,2.17,-30.51,-126.88,24.8
8540,4532050.0,2.0,17.0,3.67,43.21,5.23,12.6
2032,14575595.0,2.0,17.0,6.0,60.3,5.3,6.6
2552,9557066.0,2.0,17.0,6.0,36.82,-121.74,17.170235069204413
7562,18559509.0,2.0,17.0,7.0,-17.16,114.13,30.3
1877,11556744.0,2.0,17.0,10.0,39.0,-76.4,5.4
6210,556274.0,2.0,17.0,12.0,30.42,-87.83,17.17130388198868
8477,4545287.0,2.0,17.0,12.0,38.0,-76.3,5.8
1456,12546461.0,2.0,17.0,12.67,-38.17,82.64,18.4
1153,8537850.0,2.0,17.0,12.95,64.08,-0.27,5.8
9160,4550956.0,2.0,17.0,13.0,46.5,-84.37,0.1
9866,16561478.0,2.0,17.0,13.0,57.6,1.1,17.14108836473891
845,19567329.0,2.0,17.0,14.0,48.86,-122.76,7.6
322,19585914.0,2.0,17.0,15.0,-0.02,-170.04,17.133628561482663
4285,16573873.0,2.0,17.0,15.0,24.8,-80.9,21.3
2683,1556586.0,2.0,17.0,17.83,42.6,-130.5,10.1
3367,4556234.0,2.0,17.0,18.0,-49.22,-148.08,12.8
4361,6551589.0,2.0,17.0,18.0,7.87,136.49,28.6
1172,7562874.0,2.0,17.0,18.92,45.44,-158.87,7.5
689,10553509.0,2.0,17.0,22.0,34.6,-120.6,17.129451018441873
1521,14563592.0,2.0,17.0,22.0,55.6,-160.3,1.7
1234,16557253.0,2.0,17.0,22.67,-10.23,44.85,29.6
9055,18570894.0,2.0,17.0,23.67,42.56,-150.41,9.6
3425,12578516.0,2.0,18.0,1.0,-24.09,-15.76,25.7
6053,5580058.0,2.0,18.0,1.0,32.5,-118.0,15.0
8389,8584775.0,2.0,18.0,1.58,32.09,-74.36,20.5
6152,18615064.0,2.0,18.0,2.0,19.2,-96.1,17.128927252102358
7567,19606724.0,2.0,18.0,3.0,-7.92,-30.5,17.128927252102358
3023,4585545.0,2.0,18.0,6.0,40.01,-75.04,17.128927252102358
9645,12594356.0,2.0,18.0,6.0,57.3,-1.9,17.128927252102358
6563,11596021.0,2.0,18.0,7.5,-27.18,0.03,23.0
8859,7576063.0,2.0,18.0,9.0,-36.94,-0.73,18.6
5549,12586317.0,2.0,18.0,10.0,30.0,-80.5,21.1
7694,19604268.0,2.0,18.0,11.0,59.6,-151.42,17.137636427039762
4476,6566927.0,2.0,18.0,11.78,19.14,126.8,26.2
2297,4593715.0,2.0,18.0,12.0,38.0,-76.47,6.5
4549,12603058.0,2.0,18.0,12.0,17.3,40.6,27.1
8927,1577309.0,2.0,18.0,14.0,61.5,-17.7,17.14407318123691
3104,4564735.0,2.0,18.0,14.67,48.29,-4.97,10.8
5356,10577199.0,2.0,18.0,15.38,10.15,-104.71,27.2
4888,3566708.0,2.0,18.0,15.43,33.6,-118.3,13.8
391,18599950.0,2.0,18.0,16.0,39.27,-76.58,5.7
3284,2576970.0,2.0,18.0,16.55,18.94,-34.05,23.1
1635,3569547.0,2.0,18.0,17.0,25.21,-80.43,23.6
7542,7574251.0,2.0,18.0,17.67,-50.91,-174.45,11.3
5934,8579143.0,2.0,18.0,20.0,0.01,-9.86,27.9
8429,12575792.0,2.0,18.0,23.85,10.66,-143.7,25.4
3494,5620826.0,2.0,19.0,1.0,7.96,156.03,28.2
7946,18656021.0,2.0,19.0,1.07,43.7,-69.4,5.3
6685,12639313.0,2.0,19.0,2.0,48.1,-122.7,17.15450298732542
7539,622528.0,2.0,19.0,2.0,61.3,1.1,17.154502987325422
8139,19629765.0,2.0,19.0,3.67,43.21,5.23,12.8
370,3621995.0,2.0,19.0,4.0,49.2,-61.3,17.15119911555962
4038,19633386.0,2.0,19.0,4.08,-15.1,-22.66,25.3
3022,12614062.0,2.0,19.0,5.0,25.05,-80.9,25.2
9077,610033.0,2.0,19.0,5.0,24.8,-80.2,26.0
7358,4608743.0,2.0,19.0,6.38,30.94,128.11,17.2
734,19636057.0,2.0,19.0,9.0,18.46,-66.12,26.9
9033,1611600.0,2.0,19.0,9.0,58.2,-138.0,5.0
357,15629195.0,2.0,19.0,9.67,-49.25,80.3,7.2
8186,14623206.0,2.0,19.0,11.0,56.31,-19.75,9.8
3322,17631832.0,2.0,19.0,11.33,39.2,-76.4,17.15526121584261
3402,16634392.0,2.0,19.0,12.5,38.68,-45.92,16.7
1596,8606896.0,2.0,19.0,13.15,21.96,122.97,22.6
2047,15628128.0,2.0,19.0,14.0,81.03,-106.32,17.159012702736078
2944,6616558.0,2.0,19.0,15.0,46.1,-124.5,8.1
6099,13625729.0,2.0,19.0,15.17,-48.15,73.84,6.7
6988,606386.0,2.0,19.0,16.0,30.26,-88.21,17.144370523137074
3556,7617413.0,2.0,19.0,16.83,-47.54,-5.42,17.144370523137074
799,11638389.0,2.0,19.0,17.0,17.1,-157.8,24.3
2012,9633065.0,2.0,19.0,17.0,59.6,2.2,6.2
3912,4617901.0,2.0,19.0,17.5,40.9,-73.7,17.14153676020044
7752,15645063.0,2.0,19.0,19.95,36.8,-122.0,10.8
6881,19653046.0,2.0,19.0,21.0,28.41,-96.71,17.136800735734273
7518,19647604.0,2.0,19.0,22.0,27.0,-96.7,18.9
2521,2602041.0,2.0,19.0,23.23,-50.31,-37.47,9.3
919,5628877.0,2.0,19.0,23.5,-32.55,-21.49,24.7
8961,12662587.0,2.0,20.0,0.0,61.1,-146.7,17.13790989269094
1911,7642723.0,2.0,20.0,0.17,-30.29,-126.23,24.3
8375,10640627.0,2.0,20.0,0.43,22.01,-71.44,25.2
8900,628363.0,2.0,20.0,0.83,34.63,-50.14,19.3
154,18683434.0,2.0,20.0,1.83,-41.93,129.18,15.6
5565,5631790.0,2.0,20.0,2.1,32.33,-74.67,20.6
3225,19683317.0,2.0,20.0,2.17,34.63,-162.96,15.5
627,13674266.0,2.0,20.0,3.0,47.4,-61.9,17.151000663538234
2396,1656002.0,2.0,20.0,3.0,46.8,-2.4,8.4
8876,4640295.0,2.0,20.0,5.0,45.21,-85.55,17.14452802991136
9828,10663226.0,2.0,20.0,5.0,44.5,-63.4,1.9
9938,10650179.0,2.0,20.0,5.0,-7.97,-124.99,27.5
3848,13655657.0,2.0,20.0,5.67,-52.93,5.03,17.14091987045762
2340,9650154.0,2.0,20.0,5.8,-9.74,-178.81,29.2
3147,10663276.0,2.0,20.0,10.67,-24.34,-115.23,26.6
6074,18681892.0,2.0,20.0,11.0,40.14,-74.75,5.3
3551,18668375.0,2.0,20.0,12.78,-11.7,7.8,26.6
691,16679229.0,2.0,20.0,13.0,19.29,166.62,25.8
8311,2643563.0,2.0,20.0,14.02,4.32,177.5,27.7
587,13657372.0,2.0,20.0,16.0,43.23,-86.34,17.169080282188347
4131,16662460.0,2.0,20.0,18.57,-35.3,36.07,23.8
7387,5662049.0,2.0,20.0,19.0,-8.0,80.48,28.6
9271,15669630.0,2.0,20.0,19.0,50.2,-4.2,9.4
2170,10640186.0,2.0,20.0,19.75,16.35,-141.04,23.8
2319,19663300.0,2.0,20.0,19.83,31.83,167.51,16.9
5525,6642944.0,2.0,20.0,20.0,-48.4,-135.11,17.18125469636163
5584,1657082.0,2.0,20.0,21.0,60.7,-2.6,17.181254696361634
7508,13690754.0,2.0,21.0,0.83,32.86,-19.7,18.0
5603,5678527.0,2.0,21.0,2.0,54.1,12.0,3.0
8650,16691406.0,2.0,21.0,3.0,51.7,-6.7,9.3
7993,17689494.0,2.0,21.0,3.5,-51.24,122.03,7.7
5169,19717638.0,2.0,21.0,4.0,36.25,125.75,4.0
6179,673665.0,2.0,21.0,5.0,21.4,-86.6,26.0
8065,15704047.0,2.0,21.0,5.0,41.9,8.0,13.4
7954,9693617.0,2.0,21.0,6.0,27.8,-97.0,16.2
7082,3670251.0,2.0,21.0,6.77,52.23,-23.69,9.8
8578,659835.0,2.0,21.0,7.17,25.57,-19.06,19.6
6307,2671531.0,2.0,21.0,8.02,-37.29,139.69,15.5
2126,16699218.0,2.0,21.0,8.33,-26.34,62.55,26.5
9823,12697941.0,2.0,21.0,9.0,41.73,-87.54,17.15435523445401
9451,10702623.0,2.0,21.0,10.0,29.48,-94.92,15.1
43,16691216.0,2.0,21.0,12.0,20.9,-156.47,22.8
5661,19710968.0,2.0,21.0,12.0,9.6,135.0,29.0
3171,10690617.0,2.0,21.0,12.67,-36.52,-51.6,23.5
692,11696604.0,2.0,21.0,13.0,30.26,-88.21,17.170060049927823
4029,673350.0,2.0,21.0,14.95,39.58,-33.66,17.1
6069,7682521.0,2.0,21.0,16.0,35.21,-75.7,11.7
426,7670337.0,2.0,21.0,16.15,23.7,-55.66,24.2
5253,6697461.0,2.0,21.0,18.0,32.6,29.3,16.6
7975,19700482.0,2.0,21.0,18.72,-14.63,-159.22,29.0
7795,13688661.0,2.0,21.0,19.0,-36.58,-98.54,19.1
5842,5695588.0,2.0,21.0,20.0,53.1,-9.5,8.7
6301,8674281.0,2.0,21.0,21.0,-26.71,-155.47,24.4
8079,12678549.0,2.0,21.0,21.67,-60.15,-73.28,5.0
7075,19694766.0,2.0,21.0,22.57,15.84,123.16,27.8
7544,8670282.0,2.0,21.0,23.17,-22.91,-142.09,28.9
846,5699242.0,2.0,22.0,1.0,84.96,-91.03,17.1869502139384
718,13718689.0,2.0,22.0,2.88,-61.76,-53.44,0.4
4039,16726874.0,2.0,22.0,4.0,51.4,-128.8,7.3
189,5728779.0,2.0,22.0,4.17,-48.92,68.71,5.4
7906,1695807.0,2.0,22.0,5.67,46.7,-56.18,1.2
5352,6700182.0,2.0,22.0,7.35,36.3,-122.1,11.1
9337,10718769.0,2.0,22.0,7.83,31.63,-121.73,17.6
